Season,circuit_id,constructor_id,driver_id,Laps,Race time,Points,Rank
2019,hockenheimring,red_bull,max_verstappen,64.0,1:44:31.275,26.0,1
2019,hockenheimring,ferrari,vettel,64.0,+7.333s,18.0,2
2019,hockenheimring,toro_rosso,kvyat,64.0,+8.305s,15.0,3
2019,hockenheimring,racing_point,stroll,64.0,+8.966s,12.0,4
2019,hockenheimring,mclaren,sainz,64.0,+9.583s,10.0,5
2019,hockenheimring,toro_rosso,albon,64.0,+10.052s,8.0,6
2019,hockenheimring,haas,grosjean,64.0,+16.838s,6.0,7
2019,hockenheimring,haas,kevin_magnussen,64.0,+18.765s,4.0,8
2019,hockenheimring,mercedes,hamilton,64.0,+19.667s,2.0,9
2019,hockenheimring,williams,kubica,64.0,+24.987s,1.0,10
2019,hockenheimring,williams,russell,64.0,+26.404s,0.0,11
2019,hockenheimring,alfa,raikkonen,64.0,+42.214s,0.0,12
2019,hockenheimring,alfa,giovinazzi,64.0,+43.849s,0.0,13
2019,hockenheimring,red_bull,gasly,61.0,DNF,0.0,14
2019,hockenheimring,mercedes,bottas,56.0,DNF,0.0,NC
2019,hockenheimring,renault,hulkenberg,39.0,DNF,0.0,NC
2019,hockenheimring,ferrari,leclerc,27.0,DNF,0.0,NC
2019,hockenheimring,mclaren,norris,25.0,DNF,0.0,NC
2019,hockenheimring,renault,ricciardo,13.0,DNF,0.0,NC
2019,hockenheimring,racing_point,perez,1.0,DNF,0.0,NC
2019,hungaroring,mercedes,hamilton,70.0,1:35:03.796,25.0,1
2019,hungaroring,red_bull,max_verstappen,70.0,+17.796s,19.0,2
2019,hungaroring,ferrari,vettel,70.0,+61.433s,15.0,3
2019,hungaroring,ferrari,leclerc,70.0,+65.250s,12.0,4
2019,hungaroring,mclaren,sainz,69.0,+1 lap,10.0,5
2019,hungaroring,red_bull,gasly,69.0,+1 lap,8.0,6
2019,hungaroring,alfa,raikkonen,69.0,+1 lap,6.0,7
2019,hungaroring,mercedes,bottas,69.0,+1 lap,4.0,8
2019,hungaroring,mclaren,norris,69.0,+1 lap,2.0,9
2019,hungaroring,toro_rosso,albon,69.0,+1 lap,1.0,10
2019,hungaroring,racing_point,perez,69.0,+1 lap,0.0,11
2019,hungaroring,renault,hulkenberg,69.0,+1 lap,0.0,12
2019,hungaroring,haas,kevin_magnussen,69.0,+1 lap,0.0,13
2019,hungaroring,renault,ricciardo,69.0,+1 lap,0.0,14
2019,hungaroring,toro_rosso,kvyat,68.0,+2 laps,0.0,15
2019,hungaroring,williams,russell,68.0,+2 laps,0.0,16
2019,hungaroring,racing_point,stroll,68.0,+2 laps,0.0,17
2019,hungaroring,alfa,giovinazzi,68.0,+2 laps,0.0,18
2019,hungaroring,williams,kubica,67.0,+3 laps,0.0,19
2019,hungaroring,haas,grosjean,49.0,DNF,0.0,NC
2019,spa,ferrari,leclerc,44.0,1:23:45.710,25.0,1
2019,spa,mercedes,hamilton,44.0,+0.981s,18.0,2
2019,spa,mercedes,bottas,44.0,+12.585s,15.0,3
2019,spa,ferrari,vettel,44.0,+26.422s,13.0,4
2019,spa,red_bull,albon,44.0,+81.325s,10.0,5
2019,spa,racing_point,perez,44.0,+84.448s,8.0,6
2019,spa,toro_rosso,kvyat,44.0,+89.657s,6.0,7
2019,spa,renault,hulkenberg,44.0,+106.639s,4.0,8
2019,spa,toro_rosso,gasly,44.0,+109.168s,2.0,9
2019,spa,racing_point,stroll,44.0,+109.838s,1.0,10
2019,spa,mclaren,norris,43.0,DNF,0.0,11
2019,spa,haas,kevin_magnussen,43.0,+1 lap,0.0,12
2019,spa,haas,grosjean,43.0,+1 lap,0.0,13
2019,spa,renault,ricciardo,43.0,+1 lap,0.0,14
2019,spa,williams,russell,43.0,+1 lap,0.0,15
2019,spa,alfa,raikkonen,43.0,+1 lap,0.0,16
2019,spa,williams,kubica,43.0,+1 lap,0.0,17
2019,spa,alfa,giovinazzi,42.0,DNF,0.0,18
2019,spa,mclaren,sainz,1.0,DNF,0.0,NC
2019,spa,red_bull,max_verstappen,0.0,DNF,0.0,NC
2019,monza,ferrari,leclerc,53.0,1:15:26.665,25.0,1
2019,monza,mercedes,bottas,53.0,+0.835s,18.0,2
2019,monza,mercedes,hamilton,53.0,+35.199s,16.0,3
2019,monza,renault,ricciardo,53.0,+45.515s,12.0,4
2019,monza,renault,hulkenberg,53.0,+58.165s,10.0,5
2019,monza,red_bull,albon,53.0,+59.315s,8.0,6
2019,monza,racing_point,perez,53.0,+73.802s,6.0,7
2019,monza,red_bull,max_verstappen,53.0,+74.492s,4.0,8
2019,monza,alfa,giovinazzi,52.0,+1 lap,2.0,9
2019,monza,mclaren,norris,52.0,+1 lap,1.0,10
2019,monza,toro_rosso,gasly,52.0,+1 lap,0.0,11
2019,monza,racing_point,stroll,52.0,+1 lap,0.0,12
2019,monza,ferrari,vettel,52.0,+1 lap,0.0,13
2019,monza,williams,russell,52.0,+1 lap,0.0,14
2019,monza,alfa,raikkonen,52.0,+1 lap,0.0,15
2019,monza,haas,grosjean,52.0,+1 lap,0.0,16
2019,monza,williams,kubica,51.0,+2 laps,0.0,17
2019,monza,haas,kevin_magnussen,43.0,DNF,0.0,NC
2019,monza,toro_rosso,kvyat,29.0,DNF,0.0,NC
2019,monza,mclaren,sainz,27.0,DNF,0.0,NC
2019,marina_bay,ferrari,vettel,61.0,1:58:33.667,25.0,1
2019,marina_bay,ferrari,leclerc,61.0,+2.641s,18.0,2
2019,marina_bay,red_bull,max_verstappen,61.0,+3.821s,15.0,3
2019,marina_bay,mercedes,hamilton,61.0,+4.608s,12.0,4
2019,marina_bay,mercedes,bottas,61.0,+6.119s,10.0,5
2019,marina_bay,red_bull,albon,61.0,+11.663s,8.0,6
2019,marina_bay,mclaren,norris,61.0,+14.769s,6.0,7
2019,marina_bay,toro_rosso,gasly,61.0,+15.547s,4.0,8
2019,marina_bay,renault,hulkenberg,61.0,+16.718s,2.0,9
2019,marina_bay,alfa,giovinazzi,61.0,+27.855s,1.0,10
2019,marina_bay,haas,grosjean,61.0,+35.436s,0.0,11
2019,marina_bay,mclaren,sainz,61.0,+35.974s,0.0,12
2019,marina_bay,racing_point,stroll,61.0,+36.419s,0.0,13
2019,marina_bay,renault,ricciardo,61.0,+37.660s,0.0,14
2019,marina_bay,toro_rosso,kvyat,61.0,+38.178s,0.0,15
2019,marina_bay,williams,kubica,61.0,+47.024s,0.0,16
2019,marina_bay,haas,kevin_magnussen,61.0,+86.522s,0.0,17
2019,marina_bay,alfa,raikkonen,49.0,DNF,0.0,NC
2019,marina_bay,racing_point,perez,42.0,DNF,0.0,NC
2019,marina_bay,williams,russell,34.0,DNF,0.0,NC
2019,sochi,mercedes,hamilton,53.0,1:33:38.992,26.0,1
2019,sochi,mercedes,bottas,53.0,+3.829s,18.0,2
2019,sochi,ferrari,leclerc,53.0,+5.212s,15.0,3
2019,sochi,red_bull,max_verstappen,53.0,+14.210s,12.0,4
2019,sochi,red_bull,albon,53.0,+38.348s,10.0,5
2019,sochi,mclaren,sainz,53.0,+45.889s,8.0,6
2019,sochi,racing_point,perez,53.0,+48.728s,6.0,7
2019,sochi,mclaren,norris,53.0,+57.749s,4.0,8
2019,sochi,haas,kevin_magnussen,53.0,+58.779s,2.0,9
2019,sochi,renault,hulkenberg,53.0,+59.841s,1.0,10
2019,sochi,racing_point,stroll,53.0,+60.821s,0.0,11
2019,sochi,toro_rosso,kvyat,53.0,+62.496s,0.0,12
2019,sochi,alfa,raikkonen,53.0,+68.910s,0.0,13
2019,sochi,toro_rosso,gasly,53.0,+70.076s,0.0,14
2019,sochi,alfa,giovinazzi,53.0,+73.346s,0.0,15
2019,sochi,williams,kubica,28.0,DNF,0.0,NC
2019,sochi,williams,russell,27.0,DNF,0.0,NC
2019,sochi,ferrari,vettel,26.0,DNF,0.0,NC
2019,sochi,renault,ricciardo,24.0,DNF,0.0,NC
2019,sochi,haas,grosjean,0.0,DNF,0.0,NC
2019,suzuka,mercedes,bottas,52.0,1:21:46.755,25.0,1
2019,suzuka,ferrari,vettel,52.0,+13.343s,18.0,2
2019,suzuka,mercedes,hamilton,52.0,+13.858s,16.0,3
2019,suzuka,red_bull,albon,52.0,+59.537s,12.0,4
2019,suzuka,mclaren,sainz,52.0,+69.101s,10.0,5
2019,suzuka,renault,ricciardo,51.0,+1 lap,0.0,DQ
2019,suzuka,ferrari,leclerc,51.0,+1 lap,8.0,6
2019,suzuka,toro_rosso,gasly,51.0,+1 lap,6.0,7
2019,suzuka,racing_point,perez,51.0,+1 lap,4.0,8
2019,suzuka,renault,hulkenberg,51.0,+1 lap,0.0,DQ
2019,suzuka,racing_point,stroll,51.0,+1 lap,2.0,9
2019,suzuka,toro_rosso,kvyat,51.0,+1 lap,1.0,10
2019,suzuka,mclaren,norris,51.0,+1 lap,0.0,11
2019,suzuka,alfa,raikkonen,51.0,+1 lap,0.0,12
2019,suzuka,haas,grosjean,51.0,+1 lap,0.0,13
2019,suzuka,alfa,giovinazzi,51.0,+1 lap,0.0,14
2019,suzuka,haas,kevin_magnussen,51.0,+1 lap,0.0,15
2019,suzuka,williams,russell,50.0,+2 laps,0.0,16
2019,suzuka,williams,kubica,50.0,+2 laps,0.0,17
2019,suzuka,red_bull,max_verstappen,14.0,DNF,0.0,NC
2019,rodriquez,mercedes,hamilton,71.0,1:36:48.904,25.0,1
2019,rodriquez,ferrari,vettel,71.0,+1.766s,18.0,2
2019,rodriquez,mercedes,bottas,71.0,+3.553s,15.0,3
2019,rodriquez,ferrari,leclerc,71.0,+6.368s,13.0,4
2019,rodriquez,red_bull,albon,71.0,+21.399s,10.0,5
2019,rodriquez,red_bull,max_verstappen,71.0,+68.807s,8.0,6
2019,rodriquez,racing_point,perez,71.0,+73.819s,6.0,7
2019,rodriquez,renault,ricciardo,71.0,+74.924s,4.0,8
2019,rodriquez,toro_rosso,gasly,70.0,+1 lap,2.0,9
2019,rodriquez,renault,hulkenberg,70.0,+1 lap,1.0,10
2019,rodriquez,toro_rosso,kvyat,70.0,+1 lap,0.0,11
2019,rodriquez,racing_point,stroll,70.0,+1 lap,0.0,12
2019,rodriquez,mclaren,sainz,70.0,+1 lap,0.0,13
2019,rodriquez,alfa,giovinazzi,70.0,+1 lap,0.0,14
2019,rodriquez,haas,kevin_magnussen,69.0,+2 laps,0.0,15
2019,rodriquez,williams,russell,69.0,+2 laps,0.0,16
2019,rodriquez,haas,grosjean,69.0,+2 laps,0.0,17
2019,rodriquez,williams,kubica,69.0,+2 laps,0.0,18
2019,rodriquez,alfa,raikkonen,58.0,DNF,0.0,NC
2019,rodriquez,mclaren,norris,48.0,DNF,0.0,NC
2019,americas,mercedes,bottas,56.0,1:33:55.653,25.0,1
2019,americas,mercedes,hamilton,56.0,+4.148s,18.0,2
2019,americas,red_bull,max_verstappen,56.0,+5.002s,15.0,3
2019,americas,ferrari,leclerc,56.0,+52.239s,13.0,4
2019,americas,red_bull,albon,56.0,+78.038s,10.0,5
2019,americas,renault,ricciardo,56.0,+90.366s,8.0,6
2019,americas,mclaren,norris,56.0,+90.764s,6.0,7
2019,americas,mclaren,sainz,55.0,+1 lap,4.0,8
2019,americas,renault,hulkenberg,55.0,+1 lap,2.0,9
2019,americas,racing_point,perez,55.0,+1 lap,1.0,10
2019,americas,alfa,raikkonen,55.0,+1 lap,0.0,11
2019,americas,toro_rosso,kvyat,55.0,+1 lap,0.0,12
2019,americas,racing_point,stroll,55.0,+1 lap,0.0,13
2019,americas,alfa,giovinazzi,55.0,+1 lap,0.0,14
2019,americas,haas,grosjean,55.0,+1 lap,0.0,15
2019,americas,toro_rosso,gasly,54.0,DNF,0.0,16
2019,americas,williams,russell,54.0,+2 laps,0.0,17
2019,americas,haas,kevin_magnussen,52.0,DNF,0.0,18
2019,americas,williams,kubica,31.0,DNF,0.0,NC
2019,americas,ferrari,vettel,7.0,DNF,0.0,NC
2019,interlagos,red_bull,max_verstappen,71.0,1:33:14.678,25.0,1
2019,interlagos,toro_rosso,gasly,71.0,+6.077s,18.0,2
2019,interlagos,mclaren,sainz,71.0,+8.896s,15.0,3
2019,interlagos,alfa,raikkonen,71.0,+9.452s,12.0,4
2019,interlagos,alfa,giovinazzi,71.0,+10.201s,10.0,5
2019,interlagos,renault,ricciardo,71.0,+10.541s,8.0,6
2019,interlagos,mercedes,hamilton,71.0,+11.139s,6.0,7
2019,interlagos,mclaren,norris,71.0,+11.204s,4.0,8
2019,interlagos,racing_point,perez,71.0,+11.529s,2.0,9
2019,interlagos,toro_rosso,kvyat,71.0,+11.931s,1.0,10
2019,interlagos,haas,kevin_magnussen,71.0,+12.732s,0.0,11
2019,interlagos,williams,russell,71.0,+13.599s,0.0,12
2019,interlagos,haas,grosjean,71.0,+14.247s,0.0,13
2019,interlagos,red_bull,albon,71.0,+14.927s,0.0,14
2019,interlagos,renault,hulkenberg,71.0,+18.059s,0.0,15
2019,interlagos,williams,kubica,70.0,+1 lap,0.0,16
2019,interlagos,ferrari,vettel,65.0,DNF,0.0,17
2019,interlagos,ferrari,leclerc,65.0,DNF,0.0,18
2019,interlagos,racing_point,stroll,65.0,DNF,0.0,19
2019,interlagos,mercedes,bottas,51.0,DNF,0.0,NC
2019,yas_marina,mercedes,hamilton,55.0,1:34:05.715,26.0,1
2019,yas_marina,red_bull,max_verstappen,55.0,+16.772s,18.0,2
2019,yas_marina,ferrari,leclerc,55.0,+43.435s,15.0,3
2019,yas_marina,mercedes,bottas,55.0,+44.379s,12.0,4
2019,yas_marina,ferrari,vettel,55.0,+64.357s,10.0,5
2019,yas_marina,red_bull,albon,55.0,+69.205s,8.0,6
2019,yas_marina,racing_point,perez,54.0,+1 lap,6.0,7
2019,yas_marina,mclaren,norris,54.0,+1 lap,4.0,8
2019,yas_marina,toro_rosso,kvyat,54.0,+1 lap,2.0,9
2019,yas_marina,mclaren,sainz,54.0,+1 lap,1.0,10
2019,yas_marina,renault,ricciardo,54.0,+1 lap,0.0,11
2019,yas_marina,renault,hulkenberg,54.0,+1 lap,0.0,12
2019,yas_marina,alfa,raikkonen,54.0,+1 lap,0.0,13
2019,yas_marina,haas,kevin_magnussen,54.0,+1 lap,0.0,14
2019,yas_marina,haas,grosjean,54.0,+1 lap,0.0,15
2019,yas_marina,alfa,giovinazzi,54.0,+1 lap,0.0,16
2019,yas_marina,williams,russell,54.0,+1 lap,0.0,17
2019,yas_marina,toro_rosso,gasly,53.0,+2 laps,0.0,18
2019,yas_marina,williams,kubica,53.0,+2 laps,0.0,19
2019,yas_marina,racing_point,stroll,45.0,DNF,0.0,NC
2020,red_bull_ring,mercedes,bottas,71.0,1:30:55.739,25.0,1
2020,red_bull_ring,ferrari,leclerc,71.0,+2.700s,18.0,2
2020,red_bull_ring,mclaren,norris,71.0,+5.491s,16.0,3
2020,red_bull_ring,mercedes,hamilton,71.0,+5.689s,12.0,4
2020,red_bull_ring,mclaren,sainz,71.0,+8.903s,10.0,5
2020,red_bull_ring,racing_point,perez,71.0,+15.092s,8.0,6
2020,red_bull_ring,alphatauri,gasly,71.0,+16.682s,6.0,7
2020,red_bull_ring,renault,ocon,71.0,+17.456s,4.0,8
2020,red_bull_ring,alfa,giovinazzi,71.0,+21.146s,2.0,9
2020,red_bull_ring,ferrari,vettel,71.0,+24.545s,1.0,10
2020,red_bull_ring,williams,latifi,71.0,+31.650s,0.0,11
2020,red_bull_ring,alphatauri,kvyat,69.0,DNF,0.0,12
2020,red_bull_ring,red_bull,albon,67.0,DNF,0.0,13
2020,red_bull_ring,alfa,raikkonen,53.0,DNF,0.0,NC
2020,red_bull_ring,williams,russell,49.0,DNF,0.0,NC
2020,red_bull_ring,haas,grosjean,49.0,DNF,0.0,NC
2020,red_bull_ring,haas,kevin_magnussen,24.0,DNF,0.0,NC
2020,red_bull_ring,racing_point,stroll,20.0,DNF,0.0,NC
2020,red_bull_ring,renault,ricciardo,17.0,DNF,0.0,NC
2020,red_bull_ring,red_bull,max_verstappen,11.0,DNF,0.0,NC
2020,red_bull_ring,mercedes,hamilton,71.0,1:22:50.683,25.0,1
2020,red_bull_ring,mercedes,bottas,71.0,+13.719s,18.0,2
2020,red_bull_ring,red_bull,max_verstappen,71.0,+33.698s,15.0,3
2020,red_bull_ring,red_bull,albon,71.0,+44.400s,12.0,4
2020,red_bull_ring,mclaren,norris,71.0,+61.470s,10.0,5
2020,red_bull_ring,racing_point,perez,71.0,+62.387s,8.0,6
2020,red_bull_ring,racing_point,stroll,71.0,+62.453s,6.0,7
2020,red_bull_ring,renault,ricciardo,71.0,+62.591s,4.0,8
2020,red_bull_ring,mclaren,sainz,70.0,+1 lap,3.0,9
2020,red_bull_ring,alphatauri,kvyat,70.0,+1 lap,1.0,10
2020,red_bull_ring,alfa,raikkonen,70.0,+1 lap,0.0,11
2020,red_bull_ring,haas,kevin_magnussen,70.0,+1 lap,0.0,12
2020,red_bull_ring,haas,grosjean,70.0,+1 lap,0.0,13
2020,red_bull_ring,alfa,giovinazzi,70.0,+1 lap,0.0,14
2020,red_bull_ring,alphatauri,gasly,70.0,+1 lap,0.0,15
2020,red_bull_ring,williams,russell,69.0,+2 laps,0.0,16
2020,red_bull_ring,williams,latifi,69.0,+2 laps,0.0,17
2020,red_bull_ring,renault,ocon,25.0,DNF,0.0,NC
2020,red_bull_ring,ferrari,leclerc,4.0,DNF,0.0,NC
2020,red_bull_ring,ferrari,vettel,1.0,DNF,0.0,NC
2020,hungaroring,mercedes,hamilton,70.0,1:36:12.473,26.0,1
2020,hungaroring,red_bull,max_verstappen,70.0,+8.702s,18.0,2
2020,hungaroring,mercedes,bottas,70.0,+9.452s,15.0,3
2020,hungaroring,racing_point,stroll,70.0,+57.579s,12.0,4
2020,hungaroring,red_bull,albon,70.0,+78.316s,10.0,5
2020,hungaroring,ferrari,vettel,69.0,+1 lap,8.0,6
2020,hungaroring,racing_point,perez,69.0,+1 lap,6.0,7
2020,hungaroring,renault,ricciardo,69.0,+1 lap,4.0,8
2020,hungaroring,mclaren,sainz,69.0,+1 lap,2.0,9
2020,hungaroring,haas,kevin_magnussen,69.0,+1 lap,1.0,10
2020,hungaroring,ferrari,leclerc,69.0,+1 lap,0.0,11
2020,hungaroring,alphatauri,kvyat,69.0,+1 lap,0.0,12
2020,hungaroring,mclaren,norris,69.0,+1 lap,0.0,13
2020,hungaroring,renault,ocon,69.0,+1 lap,0.0,14
2020,hungaroring,alfa,raikkonen,69.0,+1 lap,0.0,15
2020,hungaroring,haas,grosjean,69.0,+1 lap,0.0,16
2020,hungaroring,alfa,giovinazzi,69.0,+1 lap,0.0,17
2020,hungaroring,williams,russell,69.0,+1 lap,0.0,18
2020,hungaroring,williams,latifi,65.0,+5 laps,0.0,19
2020,hungaroring,alphatauri,gasly,15.0,DNF,0.0,NC
2020,silverstone,mercedes,hamilton,52.0,1:28:01.283,25.0,1
2020,silverstone,red_bull,max_verstappen,52.0,+5.856s,19.0,2
2020,silverstone,ferrari,leclerc,52.0,+18.474s,15.0,3
2020,silverstone,renault,ricciardo,52.0,+19.650s,12.0,4
2020,silverstone,mclaren,norris,52.0,+22.277s,10.0,5
2020,silverstone,renault,ocon,52.0,+26.937s,8.0,6
2020,silverstone,alphatauri,gasly,52.0,+31.188s,6.0,7
2020,silverstone,red_bull,albon,52.0,+32.670s,4.0,8
2020,silverstone,racing_point,stroll,52.0,+37.311s,2.0,9
2020,silverstone,ferrari,vettel,52.0,+41.857s,1.0,10
2020,silverstone,mercedes,bottas,52.0,+42.167s,0.0,11
2020,silverstone,williams,russell,52.0,+52.004s,0.0,12
2020,silverstone,mclaren,sainz,52.0,+53.370s,0.0,13
2020,silverstone,alfa,giovinazzi,52.0,+54.205s,0.0,14
2020,silverstone,williams,latifi,52.0,+54.549s,0.0,15
2020,silverstone,haas,grosjean,52.0,+55.050s,0.0,16
2020,silverstone,alfa,raikkonen,51.0,+1 lap,0.0,17
2020,silverstone,alphatauri,kvyat,11.0,DNF,0.0,NC
2020,silverstone,haas,kevin_magnussen,1.0,DNF,0.0,NC
2020,silverstone,racing_point,hulkenberg,0.0,DNS,0.0,NC
2020,silverstone,red_bull,max_verstappen,52.0,1:19:41.993,25.0,1
2020,silverstone,mercedes,hamilton,52.0,+11.326s,19.0,2
2020,silverstone,mercedes,bottas,52.0,+19.231s,15.0,3
2020,silverstone,ferrari,leclerc,52.0,+29.289s,12.0,4
2020,silverstone,red_bull,albon,52.0,+39.146s,10.0,5
2020,silverstone,racing_point,stroll,52.0,+42.538s,8.0,6
2020,silverstone,racing_point,hulkenberg,52.0,+55.951s,6.0,7
2020,silverstone,renault,ocon,52.0,+64.773s,4.0,8
2020,silverstone,mclaren,norris,52.0,+65.544s,2.0,9
2020,silverstone,alphatauri,kvyat,52.0,+69.669s,1.0,10
2020,silverstone,alphatauri,gasly,52.0,+70.642s,0.0,11
2020,silverstone,ferrari,vettel,52.0,+73.370s,0.0,12
2020,silverstone,mclaren,sainz,52.0,+74.070s,0.0,13
2020,silverstone,renault,ricciardo,51.0,+1 lap,0.0,14
2020,silverstone,alfa,raikkonen,51.0,+1 lap,0.0,15
2020,silverstone,haas,grosjean,51.0,+1 lap,0.0,16
2020,silverstone,alfa,giovinazzi,51.0,+1 lap,0.0,17
2020,silverstone,williams,russell,51.0,+1 lap,0.0,18
2020,silverstone,williams,latifi,51.0,+1 lap,0.0,19
2020,silverstone,haas,kevin_magnussen,43.0,DNF,0.0,NC
2020,catalunya,mercedes,hamilton,66.0,1:31:45.279,25.0,1
2020,catalunya,red_bull,max_verstappen,66.0,+24.177s,18.0,2
2020,catalunya,mercedes,bottas,66.0,+44.752s,16.0,3
2020,catalunya,racing_point,stroll,65.0,+1 lap,12.0,4
2020,catalunya,racing_point,perez,65.0,+1 lap,10.0,5
2020,catalunya,mclaren,sainz,65.0,+1 lap,8.0,6
2020,catalunya,ferrari,vettel,65.0,+1 lap,6.0,7
2020,catalunya,red_bull,albon,65.0,+1 lap,4.0,8
2020,catalunya,alphatauri,gasly,65.0,+1 lap,2.0,9
2020,catalunya,mclaren,norris,65.0,+1 lap,1.0,10
2020,catalunya,renault,ricciardo,65.0,+1 lap,0.0,11
2020,catalunya,alphatauri,kvyat,65.0,+1 lap,0.0,12
2020,catalunya,renault,ocon,65.0,+1 lap,0.0,13
2020,catalunya,alfa,raikkonen,65.0,+1 lap,0.0,14
2020,catalunya,haas,kevin_magnussen,65.0,+1 lap,0.0,15
2020,catalunya,alfa,giovinazzi,65.0,+1 lap,0.0,16
2020,catalunya,williams,russell,65.0,+1 lap,0.0,17
2020,catalunya,williams,latifi,64.0,+2 laps,0.0,18
2020,catalunya,haas,grosjean,64.0,+2 laps,0.0,19
2020,catalunya,ferrari,leclerc,38.0,DNF,0.0,NC
2020,spa,mercedes,hamilton,44.0,1:24:08.761,25.0,1
2020,spa,mercedes,bottas,44.0,+8.448s,18.0,2
2020,spa,red_bull,max_verstappen,44.0,+15.455s,15.0,3
2020,spa,renault,ricciardo,44.0,+18.877s,13.0,4
2020,spa,renault,ocon,44.0,+40.650s,10.0,5
2020,spa,red_bull,albon,44.0,+42.712s,8.0,6
2020,spa,mclaren,norris,44.0,+43.774s,6.0,7
2020,spa,alphatauri,gasly,44.0,+47.371s,4.0,8
2020,spa,racing_point,stroll,44.0,+52.603s,2.0,9
2020,spa,racing_point,perez,44.0,+53.179s,1.0,10
2020,spa,alphatauri,kvyat,44.0,+70.200s,0.0,11
2020,spa,alfa,raikkonen,44.0,+71.504s,0.0,12
2020,spa,ferrari,vettel,44.0,+72.894s,0.0,13
2020,spa,ferrari,leclerc,44.0,+74.920s,0.0,14
2020,spa,haas,grosjean,44.0,+76.793s,0.0,15
2020,spa,williams,latifi,44.0,+77.795s,0.0,16
2020,spa,haas,kevin_magnussen,44.0,+85.540s,0.0,17
2020,spa,alfa,giovinazzi,9.0,DNF,0.0,NC
2020,spa,williams,russell,9.0,DNF,0.0,NC
2020,spa,mclaren,sainz,0.0,DNS,0.0,NC
2020,monza,alphatauri,gasly,53.0,1:47:06.056,25.0,1
2020,monza,mclaren,sainz,53.0,+0.415s,18.0,2
2020,monza,racing_point,stroll,53.0,+3.358s,15.0,3
2020,monza,mclaren,norris,53.0,+6.000s,12.0,4
2020,monza,mercedes,bottas,53.0,+7.108s,10.0,5
2020,monza,renault,ricciardo,53.0,+8.391s,8.0,6
2020,monza,mercedes,hamilton,53.0,+17.245s,7.0,7
2020,monza,renault,ocon,53.0,+18.691s,4.0,8
2020,monza,alphatauri,kvyat,53.0,+22.208s,2.0,9
2020,monza,racing_point,perez,53.0,+23.224s,1.0,10
2020,monza,williams,latifi,53.0,+32.876s,0.0,11
2020,monza,haas,grosjean,53.0,+35.164s,0.0,12
2020,monza,alfa,raikkonen,53.0,+36.312s,0.0,13
2020,monza,williams,russell,53.0,+36.593s,0.0,14
2020,monza,red_bull,albon,53.0,+37.533s,0.0,15
2020,monza,alfa,giovinazzi,53.0,+55.199s,0.0,16
2020,monza,red_bull,max_verstappen,30.0,DNF,0.0,NC
2020,monza,ferrari,leclerc,23.0,DNF,0.0,NC
2020,monza,haas,kevin_magnussen,17.0,DNF,0.0,NC
2020,monza,ferrari,vettel,6.0,DNF,0.0,NC
2020,mugello,mercedes,hamilton,59.0,2:19:35.060,26.0,1
2020,mugello,mercedes,bottas,59.0,+4.880s,18.0,2
2020,mugello,red_bull,albon,59.0,+8.064s,15.0,3
2020,mugello,renault,ricciardo,59.0,+10.417s,12.0,4
2020,mugello,racing_point,perez,59.0,+15.650s,10.0,5
2020,mugello,mclaren,norris,59.0,+18.883s,8.0,6
2020,mugello,alphatauri,kvyat,59.0,+21.756s,6.0,7
2020,mugello,ferrari,leclerc,59.0,+28.345s,4.0,8
2020,mugello,alfa,raikkonen,59.0,+29.770s,2.0,9
2020,mugello,ferrari,vettel,59.0,+29.983s,1.0,10
2020,mugello,williams,russell,59.0,+32.404s,0.0,11
2020,mugello,haas,grosjean,59.0,+42.036s,0.0,12
2020,mugello,racing_point,stroll,42.0,DNF,0.0,NC
2020,mugello,renault,ocon,7.0,DNF,0.0,NC
2020,mugello,williams,latifi,6.0,DNF,0.0,NC
2020,mugello,haas,kevin_magnussen,5.0,DNF,0.0,NC
2020,mugello,alfa,giovinazzi,5.0,DNF,0.0,NC
2020,mugello,mclaren,sainz,5.0,DNF,0.0,NC
2020,mugello,red_bull,max_verstappen,0.0,DNF,0.0,NC
2020,mugello,alphatauri,gasly,0.0,DNF,0.0,NC
2020,sochi,mercedes,bottas,53.0,1:34:00.364,26.0,1
2020,sochi,red_bull,max_verstappen,53.0,+7.729s,18.0,2
2020,sochi,mercedes,hamilton,53.0,+22.729s,15.0,3
2020,sochi,racing_point,perez,53.0,+30.558s,12.0,4
2020,sochi,renault,ricciardo,53.0,+52.065s,10.0,5
2020,sochi,ferrari,leclerc,53.0,+62.186s,8.0,6
2020,sochi,renault,ocon,53.0,+68.006s,6.0,7
2020,sochi,alphatauri,kvyat,53.0,+68.740s,4.0,8
2020,sochi,alphatauri,gasly,53.0,+89.766s,2.0,9
2020,sochi,red_bull,albon,53.0,+97.860s,1.0,10
2020,sochi,alfa,giovinazzi,52.0,+1 lap,0.0,11
2020,sochi,haas,kevin_magnussen,52.0,+1 lap,0.0,12
2020,sochi,ferrari,vettel,52.0,+1 lap,0.0,13
2020,sochi,alfa,raikkonen,52.0,+1 lap,0.0,14
2020,sochi,mclaren,norris,52.0,+1 lap,0.0,15
2020,sochi,williams,latifi,52.0,+1 lap,0.0,16
2020,sochi,haas,grosjean,52.0,+1 lap,0.0,17
2020,sochi,williams,russell,52.0,+1 lap,0.0,18
2020,sochi,mclaren,sainz,0.0,DNF,0.0,NC
2020,sochi,racing_point,stroll,0.0,DNF,0.0,NC
