Season,circuit_id,constructor_id,driver_id,time,grid
2013,shanghai,williams,bottas,1:37.769,16
2013,shanghai,sauber,gutierrez,1:37.990,17
2013,shanghai,marussia,jules_bianchi,1:38.780,18
2013,shanghai,marussia,chilton,1:39.537,19
2013,shanghai,caterham,pic,1:39.614,20
2013,shanghai,caterham,garde,1:39.660,21
2013,shanghai,red_bull,webber,,22
2013,bahrain,mercedes,rosberg,1:32.330,1
2013,bahrain,red_bull,vettel,1:32.584,2
2013,bahrain,ferrari,alonso,1:32.667,3
2013,bahrain,ferrari,massa,1:33.207,4
2013,bahrain,force_india,resta,1:33.235,5
2013,bahrain,force_india,sutil,1:33.246,6
2013,bahrain,red_bull,webber,1:33.078,7
2013,bahrain,lotus_f1,raikkonen,1:33.327,8
2013,bahrain,mercedes,hamilton,1:32.762,9
2013,bahrain,mclaren,button,,10
2013,bahrain,lotus_f1,grosjean,1:33.762,11
2013,bahrain,mclaren,perez,1:33.914,12
2013,bahrain,toro_rosso,ricciardo,1:33.974,13
2013,bahrain,sauber,hulkenberg,1:33.976,14
2013,bahrain,williams,bottas,1:34.105,15
2013,bahrain,toro_rosso,vergne,1:34.284,16
2013,bahrain,williams,maldonado,1:34.425,17
2013,bahrain,caterham,pic,1:35.283,18
2013,bahrain,marussia,jules_bianchi,1:36.178,19
2013,bahrain,caterham,garde,1:36.304,20
2013,bahrain,marussia,chilton,1:36.476,21
2013,bahrain,sauber,gutierrez,1:34.730,22
2013,catalunya,mercedes,rosberg,1:20.718,1
2013,catalunya,mercedes,hamilton,1:20.972,2
2013,catalunya,red_bull,vettel,1:21.054,3
2013,catalunya,lotus_f1,raikkonen,1:21.177,4
2013,catalunya,ferrari,alonso,1:21.218,5
2013,catalunya,lotus_f1,grosjean,1:21.308,6
2013,catalunya,red_bull,webber,1:21.570,7
2013,catalunya,mclaren,perez,1:22.069,8
2013,catalunya,ferrari,massa,1:21.219,9
2013,catalunya,force_india,resta,1:22.233,10
2013,catalunya,toro_rosso,ricciardo,1:22.127,11
2013,catalunya,toro_rosso,vergne,1:22.166,12
2013,catalunya,force_india,sutil,1:22.346,13
2013,catalunya,mclaren,button,1:22.355,14
2013,catalunya,sauber,hulkenberg,1:22.389,15
2013,catalunya,williams,bottas,1:23.260,16
2013,catalunya,williams,maldonado,1:23.318,17
2013,catalunya,caterham,garde,1:24.661,18
2013,catalunya,sauber,gutierrez,1:22.793,19
2013,catalunya,marussia,jules_bianchi,1:24.713,20
2013,catalunya,marussia,chilton,1:24.996,21
2013,catalunya,caterham,pic,1:25.070,22
2013,monaco,mercedes,rosberg,1:13.876,1
2013,monaco,mercedes,hamilton,1:13.967,2
2013,monaco,red_bull,vettel,1:13.980,3
2013,monaco,red_bull,webber,1:14.181,4
2013,monaco,lotus_f1,raikkonen,1:14.822,5
2013,monaco,ferrari,alonso,1:14.824,6
2013,monaco,mclaren,perez,1:15.138,7
2013,monaco,force_india,sutil,1:15.383,8
2013,monaco,mclaren,button,1:15.647,9
2013,monaco,toro_rosso,vergne,1:15.703,10
2013,monaco,sauber,hulkenberg,1:18.331,11
2013,monaco,toro_rosso,ricciardo,1:18.344,12
2013,monaco,lotus_f1,grosjean,1:18.603,13
2013,monaco,williams,bottas,1:19.077,14
2013,monaco,caterham,garde,1:19.408,15
2013,monaco,williams,maldonado,1:21.688,16
2013,monaco,force_india,resta,1:26.322,17
2013,monaco,caterham,pic,1:26.633,18
2013,monaco,sauber,gutierrez,1:26.917,19
2013,monaco,marussia,jules_bianchi,,20
2013,monaco,ferrari,massa,,21
2013,monaco,marussia,chilton,1:27.303,22
2013,villeneuve,red_bull,vettel,1:25.425,1
2013,villeneuve,mercedes,hamilton,1:25.512,2
2013,villeneuve,williams,bottas,1:25.897,3
2013,villeneuve,mercedes,rosberg,1:26.008,4
2013,villeneuve,red_bull,webber,1:26.208,5
2013,villeneuve,ferrari,alonso,1:26.504,6
2013,villeneuve,toro_rosso,vergne,1:26.543,7
2013,villeneuve,force_india,sutil,1:27.348,8
2013,villeneuve,sauber,hulkenberg,1:29.435,9
2013,villeneuve,lotus_f1,raikkonen,1:27.432,10
2013,villeneuve,toro_rosso,ricciardo,1:27.946,11
2013,villeneuve,mclaren,perez,1:29.761,12
2013,villeneuve,williams,maldonado,1:29.917,13
2013,villeneuve,mclaren,button,1:30.068,14
2013,villeneuve,sauber,gutierrez,1:30.315,15
2013,villeneuve,ferrari,massa,1:30.354,16
2013,villeneuve,force_india,resta,1:24.908,17
2013,villeneuve,caterham,pic,1:25.626,18
2013,villeneuve,marussia,jules_bianchi,1:26.508,19
2013,villeneuve,marussia,chilton,1:27.062,20
2013,villeneuve,caterham,garde,1:27.110,21
2013,villeneuve,lotus_f1,grosjean,1:25.716,22
2013,silverstone,mercedes,hamilton,1:29.607,1
2013,silverstone,mercedes,rosberg,1:30.059,2
2013,silverstone,red_bull,vettel,1:30.211,3
2013,silverstone,red_bull,webber,1:30.220,4
2013,silverstone,toro_rosso,ricciardo,1:30.757,5
2013,silverstone,force_india,sutil,1:30.908,6
2013,silverstone,lotus_f1,grosjean,1:30.955,7
2013,silverstone,lotus_f1,raikkonen,1:30.962,8
2013,silverstone,ferrari,alonso,1:30.979,9
2013,silverstone,mclaren,button,1:31.649,10
2013,silverstone,ferrari,massa,1:31.779,11
2013,silverstone,toro_rosso,vergne,1:31.785,12
2013,silverstone,mclaren,perez,1:32.082,13
2013,silverstone,sauber,hulkenberg,1:32.211,14
2013,silverstone,williams,maldonado,1:32.359,15
2013,silverstone,williams,bottas,1:32.664,16
2013,silverstone,sauber,gutierrez,1:32.666,17
2013,silverstone,caterham,pic,1:33.866,18
2013,silverstone,marussia,jules_bianchi,1:34.108,19
2013,silverstone,marussia,chilton,1:35.858,20
2013,silverstone,force_india,resta,,21
2013,silverstone,caterham,garde,1:35.481,22
2013,hockenheimring,mercedes,hamilton,1:29.398,1
2013,hockenheimring,red_bull,vettel,1:29.501,2
2013,hockenheimring,red_bull,webber,1:29.608,3
2013,hockenheimring,lotus_f1,raikkonen,1:29.892,4
2013,hockenheimring,lotus_f1,grosjean,1:29.959,5
2013,hockenheimring,toro_rosso,ricciardo,1:30.528,6
2013,hockenheimring,ferrari,massa,1:31.126,7
2013,hockenheimring,ferrari,alonso,1:31.209,8
2013,hockenheimring,mclaren,button,,9
2013,hockenheimring,sauber,hulkenberg,,10
2013,hockenheimring,mercedes,rosberg,1:30.326,11
2013,hockenheimring,force_india,resta,1:30.697,12
2013,hockenheimring,mclaren,perez,1:30.933,13
2013,hockenheimring,sauber,gutierrez,1:31.010,14
2013,hockenheimring,force_india,sutil,1:31.010,15
2013,hockenheimring,toro_rosso,vergne,1:31.104,16
2013,hockenheimring,williams,bottas,1:31.693,17
2013,hockenheimring,williams,maldonado,1:31.707,18
2013,hockenheimring,marussia,jules_bianchi,1:33.063,19
2013,hockenheimring,caterham,garde,1:33.734,20
2013,hockenheimring,marussia,chilton,1:34.098,21
2013,hockenheimring,caterham,pic,1:32.937,22
2013,hungaroring,mercedes,hamilton,1:19.388,1
2013,hungaroring,red_bull,vettel,1:19.426,2
2013,hungaroring,lotus_f1,grosjean,1:19.595,3
2013,hungaroring,mercedes,rosberg,1:19.720,4
2013,hungaroring,ferrari,alonso,1:19.791,5
2013,hungaroring,lotus_f1,raikkonen,1:19.851,6
2013,hungaroring,ferrari,massa,1:19.929,7
2013,hungaroring,toro_rosso,ricciardo,1:20.641,8
2013,hungaroring,mclaren,perez,1:22.398,9
2013,hungaroring,red_bull,webber,,10
2013,hungaroring,force_india,sutil,1:20.569,11
2013,hungaroring,sauber,hulkenberg,1:20.580,12
2013,hungaroring,mclaren,button,1:20.777,13
2013,hungaroring,toro_rosso,vergne,1:21.029,14
2013,hungaroring,williams,maldonado,1:21.133,15
2013,hungaroring,williams,bottas,1:21.219,16
2013,hungaroring,sauber,gutierrez,1:21.724,17
2013,hungaroring,force_india,resta,1:22.043,18
2013,hungaroring,caterham,pic,1:23.007,19
2013,hungaroring,caterham,garde,1:23.333,20
2013,hungaroring,marussia,jules_bianchi,1:23.787,21
2013,hungaroring,marussia,chilton,1:23.997,22
2013,spa,mercedes,hamilton,2:01.012,1
2013,spa,red_bull,vettel,2:01.200,2
2013,spa,red_bull,webber,2:01.325,3
2013,spa,mercedes,rosberg,2:02.251,4
2013,spa,force_india,resta,2:02.332,5
2013,spa,mclaren,button,2:03.075,6
2013,spa,lotus_f1,grosjean,2:03.081,7
2013,spa,lotus_f1,raikkonen,2:03.390,8
2013,spa,ferrari,alonso,2:03.482,9
2013,spa,ferrari,massa,2:04.059,10
2013,spa,sauber,hulkenberg,1:49.088,11
2013,spa,force_india,sutil,1:49.103,12
2013,spa,mclaren,perez,1:49.304,13
2013,spa,caterham,garde,1:52.036,14
2013,spa,marussia,jules_bianchi,1:52.563,15
2013,spa,marussia,chilton,1:52.762,16
2013,spa,williams,maldonado,2:03.072,17
2013,spa,toro_rosso,vergne,2:03.300,18
2013,spa,toro_rosso,ricciardo,2:03.317,19
2013,spa,williams,bottas,2:03.432,20
2013,spa,sauber,gutierrez,2:04.324,21
2013,spa,caterham,pic,2:07.384,22
2013,monza,red_bull,vettel,1:23.755,1
2013,monza,red_bull,webber,1:23.968,2
2013,monza,sauber,hulkenberg,1:24.065,3
2013,monza,ferrari,massa,1:24.132,4
2013,monza,ferrari,alonso,1:24.142,5
2013,monza,mercedes,rosberg,1:24.192,6
2013,monza,toro_rosso,ricciardo,1:24.209,7
2013,monza,mclaren,perez,1:24.502,8
2013,monza,mclaren,button,1:24.515,9
2013,monza,toro_rosso,vergne,1:28.050,10
2013,monza,lotus_f1,raikkonen,1:24.610,11
2013,monza,mercedes,hamilton,1:24.803,12
2013,monza,lotus_f1,grosjean,1:24.848,13
2013,monza,williams,maldonado,1:25.011,14
2013,monza,force_india,resta,1:25.077,15
2013,monza,sauber,gutierrez,1:25.226,16
2013,monza,force_india,sutil,1:24.932,17
2013,monza,williams,bottas,1:25.291,18
2013,monza,caterham,garde,1:26.406,19
2013,monza,caterham,pic,1:26.563,20
2013,monza,marussia,jules_bianchi,1:27.085,21
2013,monza,marussia,chilton,1:27.480,22
2013,marina_bay,red_bull,vettel,1:42.841,1
2013,marina_bay,mercedes,rosberg,1:42.932,2
2013,marina_bay,lotus_f1,grosjean,1:43.058,3
2013,marina_bay,red_bull,webber,1:43.152,4
2013,marina_bay,mercedes,hamilton,1:43.254,5
2013,marina_bay,ferrari,massa,1:43.890,6
2013,marina_bay,ferrari,alonso,1:43.938,7
2013,marina_bay,mclaren,button,1:44.282,8
2013,marina_bay,toro_rosso,ricciardo,1:44.439,9
2013,marina_bay,sauber,gutierrez,,10
2013,marina_bay,sauber,hulkenberg,1:44.555,11
2013,marina_bay,toro_rosso,vergne,1:44.588,12
2013,marina_bay,lotus_f1,raikkonen,1:44.658,13
2013,marina_bay,mclaren,perez,1:44.752,14
2013,marina_bay,force_india,sutil,1:45.185,15
2013,marina_bay,williams,bottas,1:45.388,16
2013,marina_bay,force_india,resta,1:46.121,17
2013,marina_bay,williams,maldonado,1:46.619,18
2013,marina_bay,caterham,pic,1:48.111,19
2013,marina_bay,caterham,garde,1:48.320,20
2013,marina_bay,marussia,jules_bianchi,1:48.830,21
2013,marina_bay,marussia,chilton,1:48.930,22
2013,yeongam,red_bull,vettel,1:37.202,1
2013,yeongam,mercedes,hamilton,1:37.420,2
2013,yeongam,lotus_f1,grosjean,1:37.531,3
2013,yeongam,mercedes,rosberg,1:37.679,4
2013,yeongam,ferrari,alonso,1:38.038,5
2013,yeongam,ferrari,massa,1:38.223,6
2013,yeongam,sauber,hulkenberg,1:38.237,7
2013,yeongam,sauber,gutierrez,1:38.405,8
2013,yeongam,lotus_f1,raikkonen,1:38.822,9
2013,yeongam,mclaren,perez,1:38.362,10
2013,yeongam,mclaren,button,1:38.365,11
2013,yeongam,toro_rosso,ricciardo,1:38.417,12
2013,yeongam,red_bull,webber,1:37.464,13
2013,yeongam,force_india,sutil,1:38.431,14
2013,yeongam,force_india,resta,1:38.718,15
2013,yeongam,toro_rosso,vergne,1:38.781,16
2013,yeongam,williams,bottas,1:39.470,17
2013,yeongam,williams,maldonado,1:39.987,18
2013,yeongam,caterham,pic,1:40.864,19
2013,yeongam,caterham,garde,1:40.871,20
2013,yeongam,marussia,chilton,1:41.322,21
2013,yeongam,marussia,jules_bianchi,1:41.169,22
2013,suzuka,red_bull,webber,1:30.915,1
2013,suzuka,red_bull,vettel,1:31.089,2
2013,suzuka,mercedes,hamilton,1:31.253,3
2013,suzuka,lotus_f1,grosjean,1:31.365,4
2013,suzuka,ferrari,massa,1:31.378,5
2013,suzuka,mercedes,rosberg,1:31.397,6
2013,suzuka,sauber,hulkenberg,1:31.644,7
2013,suzuka,ferrari,alonso,1:31.665,8
2013,suzuka,lotus_f1,raikkonen,1:31.684,9
2013,suzuka,mclaren,button,1:31.827,10
2013,suzuka,mclaren,perez,1:31.989,11
2013,suzuka,force_india,resta,1:31.992,12
2013,suzuka,williams,bottas,1:32.013,13
2013,suzuka,sauber,gutierrez,1:32.063,14
2013,suzuka,williams,maldonado,1:32.093,15
2013,suzuka,toro_rosso,ricciardo,1:32.485,16
2013,suzuka,toro_rosso,vergne,1:33.357,17
2013,suzuka,marussia,chilton,1:34.320,18
2013,suzuka,caterham,garde,1:34.879,19
2013,suzuka,caterham,pic,1:34.556,20
2013,suzuka,marussia,jules_bianchi,1:34.958,21
2013,suzuka,force_india,sutil,1:32.890,22
2013,buddh,red_bull,vettel,1:24.119,1
2013,buddh,mercedes,rosberg,1:24.871,2
2013,buddh,mercedes,hamilton,1:24.941,3
2013,buddh,red_bull,webber,1:25.047,4
2013,buddh,ferrari,massa,1:25.201,5
2013,buddh,lotus_f1,raikkonen,1:25.248,6
2013,buddh,sauber,hulkenberg,1:25.334,7
2013,buddh,ferrari,alonso,1:25.826,8
2013,buddh,mclaren,perez,1:26.153,9
2013,buddh,mclaren,button,1:26.487,10
2013,buddh,toro_rosso,ricciardo,1:25.519,11
2013,buddh,force_india,resta,1:25.711,12
2013,buddh,force_india,sutil,1:25.740,13
2013,buddh,toro_rosso,vergne,1:25.798,14
2013,buddh,williams,bottas,1:26.134,15
2013,buddh,sauber,gutierrez,1:26.336,16
2013,buddh,lotus_f1,grosjean,1:26.577,17
2013,buddh,williams,maldonado,1:26.842,18
2013,buddh,marussia,jules_bianchi,1:26.970,19
2013,buddh,caterham,garde,1:27.105,20
2013,buddh,caterham,pic,1:27.487,21
2013,buddh,marussia,chilton,1:28.138,22
2013,yas_marina,red_bull,webber,1:39.957,1
2013,yas_marina,red_bull,vettel,1:40.075,2
2013,yas_marina,mercedes,rosberg,1:40.419,3
2013,yas_marina,mercedes,hamilton,1:40.501,4
2013,yas_marina,sauber,hulkenberg,1:40.576,5
2013,yas_marina,lotus_f1,grosjean,1:40.997,6
2013,yas_marina,ferrari,massa,1:41.015,7
2013,yas_marina,mclaren,perez,1:41.068,8
2013,yas_marina,toro_rosso,ricciardo,1:41.111,9
2013,yas_marina,ferrari,alonso,1:41.093,10
2013,yas_marina,force_india,resta,1:41.133,11
2013,yas_marina,mclaren,button,1:41.200,12
2013,yas_marina,toro_rosso,vergne,1:41.279,13
2013,yas_marina,williams,maldonado,1:41.395,14
2013,yas_marina,williams,bottas,1:41.447,15
2013,yas_marina,sauber,gutierrez,1:41.999,16
2013,yas_marina,force_india,sutil,1:42.051,17
2013,yas_marina,caterham,garde,1:43.252,18
2013,yas_marina,caterham,pic,1:43.528,19
2013,yas_marina,marussia,chilton,1:44.198,20
2013,yas_marina,marussia,jules_bianchi,1:43.398,21
2013,yas_marina,lotus_f1,raikkonen,,22
2013,americas,red_bull,vettel,1:36.338,1
2013,americas,red_bull,webber,1:36.441,2
2013,americas,lotus_f1,grosjean,1:37.155,3
2013,americas,sauber,hulkenberg,1:37.296,4
2013,americas,mercedes,hamilton,1:37.345,5
2013,americas,ferrari,alonso,1:37.376,6
2013,americas,mclaren,perez,1:37.452,7
2013,americas,lotus_f1,kovalainen,1:37.715,8
2013,americas,williams,bottas,1:37.836,9
2013,americas,toro_rosso,ricciardo,1:38.131,10
2013,americas,force_india,resta,1:38.139,11
2013,americas,mercedes,rosberg,1:38.364,12
2013,americas,ferrari,massa,1:38.592,13
2013,americas,toro_rosso,vergne,1:38.696,14
2013,americas,mclaren,button,1:38.217,15
2013,americas,force_india,sutil,1:39.250,16
2013,americas,williams,maldonado,1:39.351,17
2013,americas,caterham,garde,1:40.491,18
2013,americas,marussia,jules_bianchi,1:40.528,19
2013,americas,sauber,gutierrez,1:38.034,20
2013,americas,marussia,chilton,1:41.401,21
2013,americas,caterham,pic,1:40.596,22
2013,interlagos,red_bull,vettel,1:26.479,1
2013,interlagos,mercedes,rosberg,1:27.102,2
2013,interlagos,ferrari,alonso,1:27.539,3
2013,interlagos,red_bull,webber,1:27.572,4
2013,interlagos,mercedes,hamilton,1:27.677,5
2013,interlagos,lotus_f1,grosjean,1:27.737,6
2013,interlagos,toro_rosso,ricciardo,1:28.052,7
2013,interlagos,toro_rosso,vergne,1:28.081,8
2013,interlagos,ferrari,massa,1:28.109,9
2013,interlagos,sauber,hulkenberg,1:29.582,10
2013,interlagos,lotus_f1,kovalainen,1:27.456,11
2013,interlagos,force_india,resta,1:27.798,12
2013,interlagos,williams,bottas,1:27.954,13
2013,interlagos,mclaren,button,1:28.308,14
2013,interlagos,force_india,sutil,1:28.586,15
2013,interlagos,williams,maldonado,1:27.367,16
2013,interlagos,sauber,gutierrez,1:27.445,17
2013,interlagos,caterham,pic,1:27.843,18
2013,interlagos,mclaren,perez,1:28.269,19
2013,interlagos,caterham,garde,1:28.320,20
2013,interlagos,marussia,jules_bianchi,1:28.366,21
2013,interlagos,marussia,chilton,1:28.950,22
2014,albert_park,mercedes,hamilton,1:44.231,1
2014,albert_park,red_bull,ricciardo,1:44.548,2
2014,albert_park,mercedes,rosberg,1:44.595,3
2014,albert_park,mclaren,kevin_magnussen,1:45.745,4
2014,albert_park,ferrari,alonso,1:45.819,5
2014,albert_park,toro_rosso,vergne,1:45.864,6
2014,albert_park,force_india,hulkenberg,1:46.030,7
2014,albert_park,toro_rosso,kvyat,1:47.368,8
2014,albert_park,williams,massa,1:48.079,9
2014,albert_park,mclaren,button,1:44.437,10
2014,albert_park,ferrari,raikkonen,1:44.494,11
2014,albert_park,red_bull,vettel,1:44.668,12
2014,albert_park,sauber,sutil,1:45.655,13
2014,albert_park,caterham,kobayashi,1:45.867,14
2014,albert_park,williams,bottas,1:48.147,15
2014,albert_park,force_india,perez,1:47.293,16
2014,albert_park,marussia,chilton,1:34.293,17
2014,albert_park,marussia,jules_bianchi,1:34.794,18
2014,albert_park,caterham,ericsson,1:35.157,19
2014,albert_park,sauber,gutierrez,1:35.117,20
2014,albert_park,lotus_f1,maldonado,,21
2014,sepang,mercedes,hamilton,1:59.431,1
2014,sepang,red_bull,vettel,1:59.486,2
2014,sepang,mercedes,rosberg,2:00.050,3
2014,sepang,ferrari,alonso,2:00.175,4
2014,sepang,red_bull,ricciardo,2:00.541,5
2014,sepang,ferrari,raikkonen,2:01.218,6
2014,sepang,force_india,hulkenberg,2:01.712,7
2014,sepang,mclaren,kevin_magnussen,2:02.213,8
2014,sepang,toro_rosso,vergne,2:03.078,9
2014,sepang,mclaren,button,2:04.053,10
2014,sepang,toro_rosso,kvyat,2:02.351,11
2014,sepang,sauber,gutierrez,2:02.369,12
2014,sepang,williams,massa,2:02.460,13
2014,sepang,force_india,perez,2:02.511,14
2014,sepang,lotus_f1,grosjean,2:02.885,15
2014,sepang,lotus_f1,maldonado,2:02.074,16
2014,sepang,sauber,sutil,2:02.131,17
2014,sepang,williams,bottas,2:02.756,18
2014,sepang,marussia,jules_bianchi,2:02.702,19
2014,sepang,caterham,kobayashi,2:03.595,20
2014,sepang,marussia,chilton,2:04.388,21
2014,sepang,caterham,ericsson,2:04.407,22
2014,bahrain,mercedes,rosberg,1:33.185,1
2014,bahrain,mercedes,hamilton,1:33.464,2
2014,bahrain,williams,bottas,1:34.247,3
2014,bahrain,force_india,perez,1:34.346,4
2014,bahrain,ferrari,raikkonen,1:34.368,5
2014,bahrain,mclaren,button,1:34.387,6
2014,bahrain,williams,massa,1:34.511,7
2014,bahrain,mclaren,kevin_magnussen,1:34.712,8
2014,bahrain,ferrari,alonso,1:34.992,9
2014,bahrain,red_bull,vettel,1:34.985,10
2014,bahrain,force_india,hulkenberg,1:35.116,11
2014,bahrain,toro_rosso,kvyat,1:35.145,12
2014,bahrain,red_bull,ricciardo,1:34.051,13
2014,bahrain,toro_rosso,vergne,1:35.286,14
2014,bahrain,sauber,gutierrez,1:35.891,15
2014,bahrain,lotus_f1,grosjean,1:35.908,16
2014,bahrain,lotus_f1,maldonado,1:36.663,17
2014,bahrain,caterham,kobayashi,1:37.085,18
2014,bahrain,marussia,jules_bianchi,1:37.310,19
2014,bahrain,caterham,ericsson,1:37.875,20
2014,bahrain,marussia,chilton,1:37.913,21
2014,bahrain,sauber,sutil,1:36.840,22
2014,shanghai,mercedes,hamilton,1:53.860,1
2014,shanghai,red_bull,ricciardo,1:54.455,2
2014,shanghai,red_bull,vettel,1:54.960,3
2014,shanghai,mercedes,rosberg,1:55.143,4
2014,shanghai,ferrari,alonso,1:55.637,5
2014,shanghai,williams,massa,1:56.147,6
2014,shanghai,williams,bottas,1:56.282,7
2014,shanghai,force_india,hulkenberg,1:56.366,8
2014,shanghai,toro_rosso,vergne,1:56.773,9
2014,shanghai,lotus_f1,grosjean,1:57.079,10
2014,shanghai,ferrari,raikkonen,1:56.860,11
2014,shanghai,mclaren,button,1:56.963,12
2014,shanghai,toro_rosso,kvyat,1:57.289,13
2014,shanghai,sauber,sutil,1:57.393,14
2014,shanghai,mclaren,kevin_magnussen,1:57.675,15
2014,shanghai,force_india,perez,1:58.264,16
2014,shanghai,sauber,gutierrez,1:58.988,17
2014,shanghai,caterham,kobayashi,1:59.260,18
2014,shanghai,marussia,jules_bianchi,1:59.326,19
2014,shanghai,caterham,ericsson,2:00.646,20
2014,shanghai,marussia,chilton,2:00.865,21
2014,shanghai,lotus_f1,maldonado,,22
2014,catalunya,mercedes,hamilton,1:25.232,1
2014,catalunya,mercedes,rosberg,1:25.400,2
2014,catalunya,red_bull,ricciardo,1:26.285,3
2014,catalunya,williams,bottas,1:26.632,4
2014,catalunya,lotus_f1,grosjean,1:26.960,5
2014,catalunya,ferrari,raikkonen,1:27.104,6
2014,catalunya,ferrari,alonso,1:27.140,7
2014,catalunya,mclaren,button,1:27.335,8
2014,catalunya,williams,massa,1:27.402,9
2014,catalunya,force_india,hulkenberg,1:27.685,10
2014,catalunya,force_india,perez,1:28.002,11
2014,catalunya,toro_rosso,kvyat,1:28.039,12
2014,catalunya,sauber,gutierrez,1:28.280,13
2014,catalunya,mclaren,kevin_magnussen,,14
2014,catalunya,red_bull,vettel,,15
2014,catalunya,sauber,sutil,1:28.563,16
2014,catalunya,marussia,chilton,1:29.586,17
2014,catalunya,marussia,jules_bianchi,1:30.177,18
2014,catalunya,caterham,ericsson,1:30.312,19
2014,catalunya,caterham,kobayashi,1:30.375,20
2014,catalunya,toro_rosso,vergne,,21
2014,catalunya,lotus_f1,maldonado,,22
2014,monaco,mercedes,rosberg,1:15.989,1
2014,monaco,mercedes,hamilton,1:16.048,2
2014,monaco,red_bull,ricciardo,1:16.384,3
2014,monaco,red_bull,vettel,1:16.547,4
2014,monaco,ferrari,alonso,1:16.686,5
2014,monaco,ferrari,raikkonen,1:17.389,6
2014,monaco,toro_rosso,vergne,1:17.540,7
2014,monaco,mclaren,kevin_magnussen,1:17.555,8
2014,monaco,toro_rosso,kvyat,1:18.090,9
2014,monaco,force_india,perez,1:18.327,10
2014,monaco,force_india,hulkenberg,1:17.846,11
2014,monaco,mclaren,button,1:17.988,12
2014,monaco,williams,bottas,1:18.082,13
2014,monaco,lotus_f1,grosjean,1:18.196,14
2014,monaco,lotus_f1,maldonado,1:18.356,15
2014,monaco,williams,massa,,16
2014,monaco,sauber,gutierrez,1:18.741,17
2014,monaco,sauber,sutil,1:18.745,18
2014,monaco,marussia,chilton,1:19.928,19
2014,monaco,caterham,kobayashi,1:20.133,20
2014,monaco,marussia,jules_bianchi,1:19.332,21
2014,villeneuve,mercedes,rosberg,1:14.874,1
2014,villeneuve,mercedes,hamilton,1:14.953,2
2014,villeneuve,red_bull,vettel,1:15.548,3
2014,villeneuve,williams,bottas,1:15.550,4
2014,villeneuve,williams,massa,1:15.578,5
2014,villeneuve,red_bull,ricciardo,1:15.589,6
2014,villeneuve,ferrari,alonso,1:15.814,7
2014,villeneuve,toro_rosso,vergne,1:16.162,8
2014,villeneuve,mclaren,button,1:16.182,9
2014,villeneuve,ferrari,raikkonen,1:16.214,10
2014,villeneuve,force_india,hulkenberg,1:16.300,11
2014,villeneuve,mclaren,kevin_magnussen,1:16.310,12
2014,villeneuve,force_india,perez,1:16.472,13
2014,villeneuve,lotus_f1,grosjean,1:16.687,14
2014,villeneuve,toro_rosso,kvyat,1:16.713,15
2014,villeneuve,sauber,sutil,1:17.314,16
2014,villeneuve,lotus_f1,maldonado,1:18.328,17
2014,villeneuve,marussia,chilton,1:18.348,18
2014,villeneuve,marussia,jules_bianchi,1:18.359,19
2014,villeneuve,caterham,ericsson,1:19.820,20
2014,villeneuve,caterham,kobayashi,1:19.278,21
2014,red_bull_ring,williams,massa,1:08.759,1
2014,red_bull_ring,williams,bottas,1:08.846,2
2014,red_bull_ring,mercedes,rosberg,1:08.944,3
2014,red_bull_ring,ferrari,alonso,1:09.285,4
2014,red_bull_ring,red_bull,ricciardo,1:09.466,5
2014,red_bull_ring,mclaren,kevin_magnussen,1:09.515,6
2014,red_bull_ring,toro_rosso,kvyat,1:09.619,7
2014,red_bull_ring,ferrari,raikkonen,1:10.795,8
2014,red_bull_ring,mercedes,hamilton,,9
2014,red_bull_ring,force_india,hulkenberg,,10
2014,red_bull_ring,mclaren,button,1:09.780,11
2014,red_bull_ring,red_bull,vettel,1:09.801,12
2014,red_bull_ring,lotus_f1,maldonado,1:09.939,13
2014,red_bull_ring,toro_rosso,vergne,1:10.073,14
2014,red_bull_ring,force_india,perez,1:09.754,15
2014,red_bull_ring,sauber,sutil,1:10.825,16
2014,red_bull_ring,sauber,gutierrez,1:11.349,17
2014,red_bull_ring,marussia,jules_bianchi,1:11.412,18
2014,red_bull_ring,caterham,kobayashi,1:11.673,19
2014,red_bull_ring,caterham,ericsson,1:12.673,20
2014,red_bull_ring,marussia,chilton,1:11.775,21
2014,silverstone,mercedes,rosberg,1:35.766,1
2014,silverstone,red_bull,vettel,1:37.386,2
2014,silverstone,mclaren,button,1:38.200,3
2014,silverstone,force_india,hulkenberg,1:38.329,4
2014,silverstone,mclaren,kevin_magnussen,1:38.417,5
2014,silverstone,mercedes,hamilton,1:39.232,6
2014,silverstone,force_india,perez,1:40.457,7
2014,silverstone,red_bull,ricciardo,1:40.606,8
2014,silverstone,toro_rosso,kvyat,1:40.707,9
2014,silverstone,toro_rosso,vergne,1:40.855,10
2014,silverstone,lotus_f1,grosjean,1:38.496,11
2014,silverstone,marussia,jules_bianchi,1:38.709,12
2014,silverstone,sauber,sutil,,13
2014,silverstone,williams,bottas,1:45.318,14
2014,silverstone,williams,massa,1:45.695,15
2014,silverstone,ferrari,alonso,1:45.935,16
2014,silverstone,marussia,chilton,1:39.800,17
2014,silverstone,ferrari,raikkonen,1:46.684,18
2014,silverstone,sauber,gutierrez,1:40.912,19
2014,silverstone,lotus_f1,maldonado,,20
2014,silverstone,caterham,ericsson,1:49.421,21
2014,silverstone,caterham,kobayashi,1:49.625,22
